Column1,userid,courseid,created_enr,username,date_joined,year_of_birth,level_of_education,course_name,create_time_course,length,category
9250,9707,TsinghuaX/00690242_1X/_,10/12/2013 08:11,DingH,10/12/2013 08:11,1967,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9252,9698,TsinghuaX/80512073X/_,10/12/2013 08:12,zhangbofeng,10/12/2013 08:09,1968,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9253,9708,TsinghuaX/30240184_1X/_,10/12/2013 08:12,SteveSoong,10/12/2013 08:11,1992,none,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9254,9709,TsinghuaX/80000901_1X/_,10/12/2013 08:12,CongNa816,10/12/2013 08:12,1985,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9255,9696,TsinghuaX/20220332_1X/_,10/12/2013 08:13,Kyle,10/12/2013 08:09,1988,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9256,9712,TsinghuaX/30240184_1X/_,10/12/2013 08:13,VincentWu,10/12/2013 08:13,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9257,9700,TsinghuaX/80512073X/_,10/12/2013 08:13,wjianwei,10/12/2013 08:10,1965,p,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9258,9714,TsinghuaX/80512073X/_,10/12/2013 08:13,Nil,10/12/2013 08:13,1985,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9259,9566,TsinghuaX/80000901_1X/_,10/12/2013 08:14,youyou,10/12/2013 07:37,1993,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9260,7980,TsinghuaX/00690242_1X/_,10/12/2013 08:15,xujianliang,10/12/2013 00:15,1984,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9261,9702,TsinghuaX/80512073X/_,10/12/2013 08:15,yuexiaochuan,10/12/2013 08:10,1989,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9262,9696,TsinghuaX/MOOC101/MOOCs_,10/12/2013 08:15,Kyle,10/12/2013 08:09,1988,a,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
9263,9718,TsinghuaX/20220332_1X/_,10/12/2013 08:15,ONKEY,10/12/2013 08:15,1995,hs,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9264,9702,TsinghuaX/MOOC101/MOOCs_,10/12/2013 08:15,yuexiaochuan,10/12/2013 08:10,1989,hs,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
9265,9720,TsinghuaX/00690242_1X/_,10/12/2013 08:15,laura,10/12/2013 08:15,1977,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9267,9680,TsinghuaX/30240184_1X/_,10/12/2013 08:16,laofan,10/12/2013 08:06,1978,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9268,9687,TsinghuaX/30240184_1X/_,10/12/2013 08:16,Josen,10/12/2013 08:08,1985,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9269,9721,TsinghuaX/80512073X/_,10/12/2013 08:16,LR2S,10/12/2013 08:15,1983,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9270,9664,TsinghuaX/20220332_1X/_,10/12/2013 08:16,ycy2857,10/12/2013 08:00,1971,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9271,9725,PekingX/01718330X/_,10/12/2013 08:16,shichen,10/12/2013 08:16,199,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9272,9716,TsinghuaX/80512073X/_,10/12/2013 08:17,ww_dut,10/12/2013 08:14,1979,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9274,9340,TsinghuaX/80512073X/_,10/12/2013 08:18,omit,10/12/2013 06:26,1986,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9275,9731,TsinghuaX/80512073X/_,10/12/2013 08:18,wangfan,10/12/2013 08:18,1986,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9278,9723,TsinghuaX/80512073X/_,10/12/2013 08:18,TerryCui,10/12/2013 08:16,1988,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9279,9719,TsinghuaX/80512073X/_,10/12/2013 08:18,wangwei_CE,10/12/2013 08:15,1985,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9280,9737,TsinghuaX/80000901_1X/_,10/12/2013 08:19,Cotalpha,10/12/2013 08:19,1994,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9281,9735,PekingX/01718330X/_,10/12/2013 08:19,cnstu,10/12/2013 08:19,1986,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9282,9696,TsinghuaX/30240184_1X/_,10/12/2013 08:19,Kyle,10/12/2013 08:09,1988,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9283,9715,TsinghuaX/80000901_1X/_,10/12/2013 08:19,GongPengfei,10/12/2013 08:13,1992,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9284,9740,TsinghuaX/80512073X/_,10/12/2013 08:19,AllenLv,10/12/2013 08:19,1989,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9285,9455,TsinghuaX/80000901_1X/_,10/12/2013 08:20,phd,10/12/2013 07:03,1962,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9286,9734,TsinghuaX/00690242_1X/_,10/12/2013 08:20,luqi_0223,10/12/2013 08:19,1982,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9287,9735,TsinghuaX/80512073X/_,10/12/2013 08:20,cnstu,10/12/2013 08:19,1986,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9288,9739,TsinghuaX/80512073X/_,10/12/2013 08:21,junguan006,10/12/2013 08:19,1985,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9289,9718,MITx/6_002x/_Circuits_and_Electronics_,10/12/2013 08:21,ONKEY,10/12/2013 08:15,1995,hs,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9290,4202,TsinghuaX/20220332_1X/_,10/12/2013 08:21,wanghui,10/11/2013 04:06,1988,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9291,9732,TsinghuaX/20220332_1X/_,10/12/2013 08:21,Dxwuyy,10/12/2013 08:18,199,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9292,9746,TsinghuaX/00690242_1X/_,10/12/2013 08:22,windhw,10/12/2013 08:22,1988,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9293,9623,TsinghuaX/20220332_1X/_,10/12/2013 08:22,mutonghit,10/12/2013 07:49,1989,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9294,9743,TsinghuaX/80512073X/_,10/12/2013 08:22,zhangke,10/12/2013 08:21,1984,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9295,9750,TsinghuaX/00690242_1X/_,10/12/2013 08:22,xuchunhua,10/12/2013 08:22,1978,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9296,9751,TsinghuaX/00690242_1X/_,10/12/2013 08:22,jiashuai,10/12/2013 08:22,1992,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9297,9752,TsinghuaX/80512073X/_,10/12/2013 08:22,songlinc,10/12/2013 08:22,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9299,9755,TsinghuaX/MOOC101/MOOCs_,10/12/2013 08:22,Sansansun,10/12/2013 08:22,199,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
9300,9719,TsinghuaX/80000901_1X/_,10/12/2013 08:23,wangwei_CE,10/12/2013 08:15,1985,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9301,9749,TsinghuaX/MOOC101/MOOCs_,10/12/2013 08:23,ziyoui,10/12/2013 08:22,1992,a,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
9302,9736,TsinghuaX/20220332_1X/_,10/12/2013 08:24,IYunxiao,10/12/2013 08:19,1993,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9303,9709,TsinghuaX/80512073X/_,10/12/2013 08:24,CongNa816,10/12/2013 08:12,1985,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9304,9758,TsinghuaX/80512073X/_,10/12/2013 08:24,Andy2013,10/12/2013 08:23,1984,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9306,9763,TsinghuaX/00690242_1X/_,10/12/2013 08:25,yanghaiwen,10/12/2013 08:25,199,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9308,9764,TsinghuaX/80000901_1X/_,10/12/2013 08:25,andis,10/12/2013 08:25,1979,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9309,9745,TsinghuaX/00690242_1X/_,10/12/2013 08:25,Bob1,10/12/2013 08:21,198,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9311,9707,MITx/6_002x/_Circuits_and_Electronics_,10/12/2013 08:25,DingH,10/12/2013 08:11,1967,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9313,9707,TsinghuaX/80000901_1X/_,10/12/2013 08:26,DingH,10/12/2013 08:11,1967,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9314,9770,TsinghuaX/30240184_1X/_,10/12/2013 08:27,Rowell,10/12/2013 08:27,1985,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9315,9745,TsinghuaX/80512073X/_,10/12/2013 08:27,Bob1,10/12/2013 08:21,198,p,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9316,9763,TsinghuaX/80000901_1X/_,10/12/2013 08:28,yanghaiwen,10/12/2013 08:25,199,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9317,9773,TsinghuaX/00690242_1X/_,10/12/2013 08:28,angel_wxh,10/12/2013 08:27,1978,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9318,9774,TsinghuaX/80000901_1X/_,10/12/2013 08:28,liaoxiaosea,10/12/2013 08:27,1995,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9319,9765,TsinghuaX/20220332_1X/_,10/12/2013 08:28,liaosimin,10/12/2013 08:25,1992,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9320,546,TsinghuaX/00690242_1X/_,10/12/2013 08:28,beijingyezi,9/11/2013 04:19,199,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9321,9771,PekingX/01718330X/_,10/12/2013 08:28,NBc,10/12/2013 08:27,1988,hs,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9322,9759,TsinghuaX/80512073X/_,10/12/2013 08:28,jiachunyan,10/12/2013 08:23,2013,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9323,9784,PekingX/01718330X/_,10/12/2013 08:29,LiYahui,10/12/2013 08:29,199,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9324,9788,TsinghuaX/00690242_1X/_,10/12/2013 08:29,Ali,10/12/2013 08:29,1981,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9325,1927,TsinghuaX/20220332_1X/_,10/12/2013 08:30,hedong,10/5/2013 04:07,1992,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9326,9778,TsinghuaX/MOOC101/MOOCs_,10/12/2013 08:30,lgf4138,10/12/2013 08:28,1974,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
9327,9768,TsinghuaX/80512073X/_,10/12/2013 08:30,KelvinWoung,10/12/2013 08:27,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9328,9782,TsinghuaX/MOOC101/MOOCs_,10/12/2013 08:30,DaoWu,10/12/2013 08:29,1981,hs,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
9329,9778,TsinghuaX/30240184_1X/_,10/12/2013 08:31,lgf4138,10/12/2013 08:28,1974,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9330,9782,TsinghuaX/30240184_1X/_,10/12/2013 08:31,DaoWu,10/12/2013 08:29,1981,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9332,9782,TsinghuaX/80512073X/_,10/12/2013 08:31,DaoWu,10/12/2013 08:29,1981,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9333,9759,MITx/6_002x/_Circuits_and_Electronics_,10/12/2013 08:32,jiachunyan,10/12/2013 08:23,2013,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9334,9782,TsinghuaX/20220332_1X/_,10/12/2013 08:32,DaoWu,10/12/2013 08:29,1981,hs,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9336,9759,PekingX/01718330X/_,10/12/2013 08:32,jiachunyan,10/12/2013 08:23,2013,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9337,9792,TsinghuaX/00690242_1X/_,10/12/2013 08:32,raven010,10/12/2013 08:32,1982,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9338,9748,TsinghuaX/80000901_1X/_,10/12/2013 08:32,Bodhi,10/12/2013 08:22,1978,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9339,9794,TsinghuaX/30240184_1X/_,10/12/2013 08:33,bosen,10/12/2013 08:33,1992,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9340,9759,TsinghuaX/MOOC101/MOOCs_,10/12/2013 08:33,jiachunyan,10/12/2013 08:23,2013,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
9341,9353,PekingX/01718330X/_,10/12/2013 08:33,mfl841219,10/12/2013 06:32,1984,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9342,9797,TsinghuaX/80512073X/_,10/12/2013 08:34,sunzjt,10/12/2013 08:33,199,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9343,9781,TsinghuaX/80000901_1X/_,10/12/2013 08:34,fujun,10/12/2013 08:29,1991,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9344,9796,TsinghuaX/20220332_1X/_,10/12/2013 08:34,minmin,10/12/2013 08:33,1991,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9345,9353,TsinghuaX/80512073X/_,10/12/2013 08:34,mfl841219,10/12/2013 06:32,1984,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9346,9734,TsinghuaX/80512073X/_,10/12/2013 08:34,luqi_0223,10/12/2013 08:19,1982,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9347,9783,TsinghuaX/00690242_1X/_,10/12/2013 08:34,Stone_1985,10/12/2013 08:29,1985,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9348,9777,TsinghuaX/30240184_1X/_,10/12/2013 08:34,JerryX,10/12/2013 08:28,1988,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9349,9795,TsinghuaX/80512073X/_,10/12/2013 08:35,TengfeiMa,10/12/2013 08:33,1987,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9350,9791,TsinghuaX/80512073X/_,10/12/2013 08:35,zhuylzj,10/12/2013 08:32,1976,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9351,9791,TsinghuaX/80000901_1X/_,10/12/2013 08:35,zhuylzj,10/12/2013 08:32,1976,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9352,9791,TsinghuaX/00690242_1X/_,10/12/2013 08:36,zhuylzj,10/12/2013 08:32,1976,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9353,9798,TsinghuaX/00690242_1X/_,10/12/2013 08:36,DragonYuan,10/12/2013 08:34,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9354,9803,TsinghuaX/80512073X/_,10/12/2013 08:36,Lindsay,10/12/2013 08:36,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9355,9804,PekingX/01718330X/_,10/12/2013 08:37,WangQiang,10/12/2013 08:37,1982,p,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9356,9806,TsinghuaX/20220332_1X/_,10/12/2013 08:37,HuangQing,10/12/2013 08:37,1969,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9357,9771,TsinghuaX/30240184_1X/_,10/12/2013 08:37,NBc,10/12/2013 08:27,1988,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9358,9798,TsinghuaX/80000901_1X/_,10/12/2013 08:37,DragonYuan,10/12/2013 08:34,1983,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9359,9810,TsinghuaX/00690242_1X/_,10/12/2013 08:37,levi,10/12/2013 08:37,1986,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9360,9798,TsinghuaX/80512073X/_,10/12/2013 08:38,DragonYuan,10/12/2013 08:34,1983,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9361,9813,TsinghuaX/80512073X/_,10/12/2013 08:38,Jinz,10/12/2013 08:38,1985,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9362,9798,TsinghuaX/MOOC101/MOOCs_,10/12/2013 08:38,DragonYuan,10/12/2013 08:34,1983,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
9363,9802,TsinghuaX/00690242_1X/_,10/12/2013 08:39,LLM,10/12/2013 08:36,199,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9364,9814,TsinghuaX/80000901_1X/_,10/12/2013 08:39,lcy369,10/12/2013 08:39,1982,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9366,9043,TsinghuaX/20220332_1X/_,10/12/2013 08:39,santian,10/12/2013 04:54,1984,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9367,9816,TsinghuaX/80000901_1X/_,10/12/2013 08:40,Logan_Guo,10/12/2013 08:40,199,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9368,745,TsinghuaX/80000901_1X/_,10/12/2013 08:41,atao,9/12/2013 02:17,198,p,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9369,9818,TsinghuaX/80512073X/_,10/12/2013 08:41,HELENSU,10/12/2013 08:41,1981,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9371,9809,PekingX/01718330X/_,10/12/2013 08:42,HuLiang,10/12/2013 08:37,1991,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9372,9817,PekingX/01718330X/_,10/12/2013 08:42,Jingya,10/12/2013 08:40,1989,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9373,9820,TsinghuaX/80000901_1X/_,10/12/2013 08:42,virtual,10/12/2013 08:42,1984,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9374,9822,TsinghuaX/30240184_1X/_,10/12/2013 08:42,xiangmao,10/12/2013 08:42,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9375,9823,TsinghuaX/30240184_1X/_,10/12/2013 08:42,Evergreen,10/12/2013 08:42,1992,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9376,9804,TsinghuaX/00690242_1X/_,10/12/2013 08:43,WangQiang,10/12/2013 08:37,1982,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9377,9526,TsinghuaX/00690242_1X/_,10/12/2013 08:43,gzwjf,10/12/2013 07:27,1979,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9378,9793,PekingX/01718330X/_,10/12/2013 08:44,Venken,10/12/2013 08:32,1993,a,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9379,9826,TsinghuaX/80512073X/_,10/12/2013 08:44,geqiye,10/12/2013 08:44,1995,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9380,9832,TsinghuaX/80000901_1X/_,10/12/2013 08:46,python252,10/12/2013 08:46,199,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9382,9820,TsinghuaX/00690242_1X/_,10/12/2013 08:47,virtual,10/12/2013 08:42,1984,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9385,9835,TsinghuaX/80000901_1X/_,10/12/2013 08:48,xiaoqian0611,10/12/2013 08:48,1986,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9386,6361,TsinghuaX/MOOC101/MOOCs_,10/12/2013 08:48,qinkeon,10/11/2013 11:10,1991,hs,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
9387,745,TsinghuaX/20220332_1X/_,10/12/2013 08:49,atao,9/12/2013 02:17,198,p,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9389,9838,TsinghuaX/80512073X/_,10/12/2013 08:49,DaweiCao,10/12/2013 08:49,1981,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9390,9837,TsinghuaX/30240184_1X/_,10/12/2013 08:50,jajk,10/12/2013 08:48,1993,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9391,9837,TsinghuaX/80512073X/_,10/12/2013 08:51,jajk,10/12/2013 08:48,1993,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9392,9739,TsinghuaX/80000901_1X/_,10/12/2013 08:51,junguan006,10/12/2013 08:19,1985,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9393,9840,TsinghuaX/00690242_1X/_,10/12/2013 08:51,lwp121595470,10/12/2013 08:51,1987,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9394,745,TsinghuaX/00690242_1X/_,10/12/2013 08:51,atao,9/12/2013 02:17,198,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9395,9841,TsinghuaX/80512073X/_,10/12/2013 08:52,ryjws,10/12/2013 08:51,1983,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9396,469,TsinghuaX/00690242_1X/_,10/12/2013 08:52,liao-sd11,9/11/2013 02:02,1988,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9400,9822,TsinghuaX/80512073X/_,10/12/2013 08:55,xiangmao,10/12/2013 08:42,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9401,9850,TsinghuaX/80512073X/_,10/12/2013 08:55,YXhang,10/12/2013 08:55,1994,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9402,8816,TsinghuaX/80512073X/_,10/12/2013 08:56,xiay,10/12/2013 03:36,198,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9403,9853,TsinghuaX/80512073X/_,10/12/2013 08:57,appleamya,10/12/2013 08:57,1988,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9404,9852,TsinghuaX/80000901_1X/_,10/12/2013 08:57,Eisen,10/12/2013 08:56,1986,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9405,9854,TsinghuaX/80000901_1X/_,10/12/2013 08:58,Reyes,10/12/2013 08:58,1982,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9406,9793,TsinghuaX/30240184_1X/_,10/12/2013 08:58,Venken,10/12/2013 08:32,1993,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
9408,9858,TsinghuaX/80512073X/_,10/12/2013 08:59,zhao_123,10/12/2013 08:58,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9409,5541,TsinghuaX/80512073X/_,10/12/2013 08:59,tata,10/11/2013 07:52,1968,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9410,9859,TsinghuaX/00690242_1X/_,10/12/2013 08:59,kevindadada,10/12/2013 08:59,1986,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9412,9186,TsinghuaX/00690242_1X/_,10/12/2013 08:59,jumpingleon,10/12/2013 05:36,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9413,8379,TsinghuaX/80512073X/_,10/12/2013 09:00,LM120707,10/12/2013 01:46,1989,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9414,9864,PekingX/01718330X/_,10/12/2013 09:00,JoyceChou,10/12/2013 09:00,1986,a,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9415,9855,PekingX/01718330X/_,10/12/2013 09:00,ymz,10/12/2013 08:58,2001,jhs,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
9416,9855,TsinghuaX/00690242_1X/_,10/12/2013 09:01,ymz,10/12/2013 08:58,2001,jhs,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9417,9855,TsinghuaX/80000901_1X/_,10/12/2013 09:01,ymz,10/12/2013 08:58,2001,jhs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
9418,9816,TsinghuaX/00690242_1X/_,10/12/2013 09:01,Logan_Guo,10/12/2013 08:40,199,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9419,9865,MITx/6_002x/_Circuits_and_Electronics_,10/12/2013 09:01,zhoujiayun,10/12/2013 09:00,199,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
9420,9841,TsinghuaX/00690242_1X/_,10/12/2013 09:01,ryjws,10/12/2013 08:51,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
9421,9855,TsinghuaX/80512073X/_,10/12/2013 09:01,ymz,10/12/2013 08:58,2001,jhs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
9423,9865,TsinghuaX/80512073X/_,10/12/2013 09:02,zhoujiayun,10/12/2013 09:00,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
