Column1,userid,courseid,created_enr,username,date_joined,year_of_birth,level_of_education,course_name,create_time_course,length,category
12878,13385,TsinghuaX/20220332_1X/_,10/14/2013 15:45,mlemon,10/14/2013 15:44,1975,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12879,13379,TsinghuaX/80000901_1X/_,10/14/2013 15:54,Yangbingqing,10/14/2013 15:38,199,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12880,5778,TsinghuaX/80000901_1X/_,10/14/2013 15:55,zhaoqi,10/11/2013 08:49,1992,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12881,13390,TsinghuaX/80000901_1X/_,10/14/2013 15:57,tomsire,10/14/2013 15:57,1993,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12882,13391,TsinghuaX/00690242_1X/_,10/14/2013 15:58,Hongyuan,10/14/2013 15:58,1989,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12884,13396,TsinghuaX/80000901_1X/_,10/14/2013 16:18,JP,10/14/2013 16:18,1979,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12885,13397,TsinghuaX/80512073X/_,10/14/2013 16:20,yangxiner,10/14/2013 16:20,1993,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12886,13398,TsinghuaX/00690242_1X/_,10/14/2013 16:21,reneexu,10/14/2013 16:21,1977,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12887,13399,TsinghuaX/20220332_1X/_,10/14/2013 16:25,MAGAOFENG,10/14/2013 16:25,1985,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12888,13397,TsinghuaX/80000901_1X/_,10/14/2013 16:26,yangxiner,10/14/2013 16:20,1993,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12889,13401,TsinghuaX/80512073X/_,10/14/2013 16:30,TylerShaw,10/14/2013 16:30,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12890,13398,TsinghuaX/80000901_1X/_,10/14/2013 16:31,reneexu,10/14/2013 16:21,1977,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12892,13404,TsinghuaX/MOOC101/MOOCs_,10/14/2013 16:46,wangfan4456,10/14/2013 16:39,1996,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
12893,13405,MITx/6_002x/_Circuits_and_Electronics_,10/14/2013 16:46,molin,10/14/2013 16:45,1989,a,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12894,13405,TsinghuaX/30240184_1X/_,10/14/2013 16:47,molin,10/14/2013 16:45,1989,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12895,13406,TsinghuaX/20220332_1X/_,10/14/2013 16:48,visionwanglang,10/14/2013 16:48,1993,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12896,13407,TsinghuaX/80512073X/_,10/14/2013 16:48,13906781039,10/14/2013 16:48,1993,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12897,13188,TsinghuaX/30240184_1X/_,10/14/2013 16:48,yinjushi,10/14/2013 12:57,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12898,13406,MITx/6_002x/_Circuits_and_Electronics_,10/14/2013 16:54,visionwanglang,10/14/2013 16:48,1993,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12899,13406,TsinghuaX/30240184_1X/_,10/14/2013 16:56,visionwanglang,10/14/2013 16:48,1993,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12900,13406,TsinghuaX/80512073X/_,10/14/2013 16:56,visionwanglang,10/14/2013 16:48,1993,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12901,13409,TsinghuaX/30240184_1X/_,10/14/2013 16:57,AaronCheung,10/14/2013 16:57,1993,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12902,13410,TsinghuaX/80512073X/_,10/14/2013 17:02,fengwuzhizun,10/14/2013 17:02,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12904,13414,TsinghuaX/30240184_1X/_,10/14/2013 17:25,C_H_L,10/14/2013 17:25,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12907,13417,TsinghuaX/MOOC101/MOOCs_,10/14/2013 17:30,ARUNKUMAR,10/14/2013 17:30,1971,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
12908,13417,TsinghuaX/80512073X/_,10/14/2013 17:32,ARUNKUMAR,10/14/2013 17:30,1971,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12910,13422,TsinghuaX/80000901_1X/_,10/14/2013 19:34,wqsh,10/14/2013 19:34,1988,p,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12912,13424,TsinghuaX/80512073X/_,10/14/2013 20:32,Shutong,10/14/2013 20:30,1987,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12913,13425,TsinghuaX/80000901_1X/_,10/14/2013 21:19,Jinglong,10/14/2013 21:16,1988,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12914,13425,TsinghuaX/80512073X/_,10/14/2013 21:20,Jinglong,10/14/2013 21:16,1988,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12915,13426,TsinghuaX/80000901_1X/_,10/14/2013 21:20,breaky,10/14/2013 21:18,1988,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12916,13427,TsinghuaX/80512073X/_,10/14/2013 21:34,tanyu,10/14/2013 21:32,1988,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12917,13428,TsinghuaX/80000901_1X/_,10/14/2013 21:42,Ultimate_dream,10/14/2013 21:41,1984,p,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12918,13428,TsinghuaX/00690242_1X/_,10/14/2013 21:45,Ultimate_dream,10/14/2013 21:41,1984,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12920,13429,TsinghuaX/80512073X/_,10/14/2013 21:57,jediskywalker,10/14/2013 21:57,1981,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12921,13430,TsinghuaX/20220332_1X/_,10/14/2013 21:57,snck,10/14/2013 21:57,1995,hs,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12922,13429,TsinghuaX/80000901_1X/_,10/14/2013 21:59,jediskywalker,10/14/2013 21:57,1981,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12923,13429,TsinghuaX/00690242_1X/_,10/14/2013 22:00,jediskywalker,10/14/2013 21:57,1981,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12924,13429,TsinghuaX/30240184_1X/_,10/14/2013 22:00,jediskywalker,10/14/2013 21:57,1981,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12925,13431,TsinghuaX/30240184_1X/_,10/14/2013 22:04,ike982003,10/14/2013 22:04,1989,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12926,13436,TsinghuaX/30240184_1X/_,10/14/2013 22:14,Curt,10/14/2013 22:14,1983,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12928,13440,TsinghuaX/20220332_1X/_,10/14/2013 22:45,paotu,10/14/2013 22:43,199,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12929,13440,TsinghuaX/00690242_1X/_,10/14/2013 22:50,paotu,10/14/2013 22:43,199,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12930,13441,TsinghuaX/80000901_1X/_,10/14/2013 23:06,xuexixuexi,10/14/2013 23:05,1988,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12931,13436,TsinghuaX/20220332_1X/_,10/14/2013 23:32,Curt,10/14/2013 22:14,1983,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12932,13442,TsinghuaX/20220332_1X/_,10/14/2013 23:36,duzie,10/14/2013 23:36,1992,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12933,13443,TsinghuaX/00690242_1X/_,10/14/2013 23:53,Area,10/14/2013 23:53,1996,hs,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12934,13444,TsinghuaX/20220332_1X/_,10/14/2013 23:59,chenlehui,10/14/2013 23:59,1987,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12935,13446,TsinghuaX/MOOC101/MOOCs_,10/15/2013 00:20,jzlaojiang,10/15/2013 00:19,1982,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
12936,13445,TsinghuaX/MOOC101/MOOCs_,10/15/2013 00:22,riverleaf,10/15/2013 00:17,1983,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
12937,13448,TsinghuaX/30240184_1X/_,10/15/2013 00:27,remote,10/15/2013 00:27,1994,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12938,13445,TsinghuaX/20220332_1X/_,10/15/2013 00:28,riverleaf,10/15/2013 00:17,1983,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12939,12350,TsinghuaX/80000901_1X/_,10/15/2013 00:31,ywjno,10/14/2013 00:57,1984,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12940,13449,TsinghuaX/80000901_1X/_,10/15/2013 00:31,lxysxf,10/15/2013 00:31,1986,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12941,13451,TsinghuaX/80000901_1X/_,10/15/2013 00:34,fanny,10/15/2013 00:34,1988,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12942,13452,TsinghuaX/80000901_1X/_,10/15/2013 00:34,sunchenlu,10/15/2013 00:34,1987,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12943,13452,TsinghuaX/00690242_1X/_,10/15/2013 00:36,sunchenlu,10/15/2013 00:34,1987,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12945,5357,TsinghuaX/80512073X/_,10/15/2013 00:42,jiangch,10/11/2013 07:17,198,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12946,13457,TsinghuaX/00690242_1X/_,10/15/2013 00:46,kexinru,10/15/2013 00:46,1995,other,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12947,13456,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 00:47,jackJia,10/15/2013 00:45,1976,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12948,13459,TsinghuaX/20220332_1X/_,10/15/2013 00:49,sming,10/15/2013 00:47,199,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12949,5386,PekingX/01718330X/_,10/15/2013 00:49,liukaitong,10/11/2013 07:21,1969,a,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
12950,8394,TsinghuaX/20220332_1X/_,10/15/2013 00:53,hongirl,10/12/2013 01:48,1974,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
12951,13462,TsinghuaX/80512073X/_,10/15/2013 00:53,liangwanhui,10/15/2013 00:53,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12952,13464,TsinghuaX/MOOC101/MOOCs_,10/15/2013 00:53,jliudong,10/15/2013 00:53,1975,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
12953,5386,TsinghuaX/00690242_1X/_,10/15/2013 00:54,liukaitong,10/11/2013 07:21,1969,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12954,13464,TsinghuaX/80000901_1X/_,10/15/2013 00:54,jliudong,10/15/2013 00:53,1975,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12955,13466,TsinghuaX/30240184_1X/_,10/15/2013 00:57,foward,10/15/2013 00:57,1994,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12956,13467,TsinghuaX/00690242_1X/_,10/15/2013 00:58,oakenhonor,10/15/2013 00:57,1984,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12957,13467,TsinghuaX/80000901_1X/_,10/15/2013 00:58,oakenhonor,10/15/2013 00:57,1984,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12958,13460,TsinghuaX/30240184_1X/_,10/15/2013 01:00,A_Tman,10/15/2013 00:50,1995,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12959,13469,TsinghuaX/30240184_1X/_,10/15/2013 01:03,WangXuKai,10/15/2013 01:03,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12960,9439,TsinghuaX/00690242_1X/_,10/15/2013 01:08,yangjiulin19870426,10/12/2013 06:57,1987,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12961,13470,PekingX/01718330X/_,10/15/2013 01:09,Milier,10/15/2013 01:08,1977,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
12962,13471,PekingX/01718330X/_,10/15/2013 01:13,pingzheng,10/15/2013 01:09,1984,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
12963,13475,TsinghuaX/30240184_1X/_,10/15/2013 01:13,TangWeiwei,10/15/2013 01:13,199,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12964,13477,TsinghuaX/80000901_1X/_,10/15/2013 01:16,Wing2013,10/15/2013 01:15,1991,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12965,13477,TsinghuaX/80512073X/_,10/15/2013 01:16,Wing2013,10/15/2013 01:15,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12966,13465,TsinghuaX/00690242_1X/_,10/15/2013 01:18,caoyuming,10/15/2013 00:54,1972,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12967,13344,TsinghuaX/80512073X/_,10/15/2013 01:18,huangchenlai,10/14/2013 14:42,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12968,13481,TsinghuaX/80000901_1X/_,10/15/2013 01:18,kongfeng,10/15/2013 01:18,1977,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12969,13344,TsinghuaX/00690242_1X/_,10/15/2013 01:19,huangchenlai,10/14/2013 14:42,1989,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12970,13344,TsinghuaX/30240184_1X/_,10/15/2013 01:19,huangchenlai,10/14/2013 14:42,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12971,13465,TsinghuaX/80000901_1X/_,10/15/2013 01:19,caoyuming,10/15/2013 00:54,1972,p,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12972,13483,PekingX/01718330X/_,10/15/2013 01:20,tingtingding,10/15/2013 01:20,1992,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
12973,13485,TsinghuaX/00690242_1X/_,10/15/2013 01:22,Bluemusic,10/15/2013 01:22,1979,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12974,13489,TsinghuaX/80512073X/_,10/15/2013 01:24,a339793526,10/15/2013 01:24,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12975,13486,TsinghuaX/00690242_1X/_,10/15/2013 01:24,danyzhongda,10/15/2013 01:22,1989,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12976,13491,TsinghuaX/MOOC101/MOOCs_,10/15/2013 01:24,Qiuyan,10/15/2013 01:24,1978,p,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
12977,13480,PekingX/01718330X/_,10/15/2013 01:24,mermaid,10/15/2013 01:18,1977,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
12978,13478,TsinghuaX/80000901_1X/_,10/15/2013 01:24,deng520,10/15/2013 01:17,1988,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12979,13478,TsinghuaX/80512073X/_,10/15/2013 01:25,deng520,10/15/2013 01:17,1988,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12980,13487,TsinghuaX/80512073X/_,10/15/2013 01:25,feida66,10/15/2013 01:23,1975,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12981,13488,TsinghuaX/80512073X/_,10/15/2013 01:25,killuasmj,10/15/2013 01:23,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12983,13480,TsinghuaX/MOOC101/MOOCs_,10/15/2013 01:26,mermaid,10/15/2013 01:18,1977,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
12984,13480,TsinghuaX/30240184_1X/_,10/15/2013 01:26,mermaid,10/15/2013 01:18,1977,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12986,13495,TsinghuaX/80512073X/_,10/15/2013 01:28,ivor,10/15/2013 01:28,1979,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12987,13479,TsinghuaX/30240184_1X/_,10/15/2013 01:28,kefan1981,10/15/2013 01:18,1983,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12988,13494,TsinghuaX/MOOC101/MOOCs_,10/15/2013 01:28,zhaiwenchao,10/15/2013 01:27,199,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
12989,13496,TsinghuaX/30240184_1X/_,10/15/2013 01:30,placeintime,10/15/2013 01:30,1988,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12990,13494,TsinghuaX/80512073X/_,10/15/2013 01:30,zhaiwenchao,10/15/2013 01:27,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12991,13496,TsinghuaX/00690242_1X/_,10/15/2013 01:31,placeintime,10/15/2013 01:30,1988,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
12992,13497,TsinghuaX/80512073X/_,10/15/2013 01:31,ChenJun,10/15/2013 01:30,1984,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12993,13494,PekingX/01718330X/_,10/15/2013 01:31,zhaiwenchao,10/15/2013 01:27,199,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
12995,13491,TsinghuaX/30240184_1X/_,10/15/2013 01:32,Qiuyan,10/15/2013 01:24,1978,p,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
12996,13500,TsinghuaX/80512073X/_,10/15/2013 01:34,zxn,10/15/2013 01:33,199,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
12997,13493,TsinghuaX/80000901_1X/_,10/15/2013 01:35,Lokin,10/15/2013 01:27,1987,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
12998,13502,TsinghuaX/80512073X/_,10/15/2013 01:36,kevin6120,10/15/2013 01:35,198,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13002,13504,PekingX/01718330X/_,10/15/2013 01:40,wangsir,10/15/2013 01:40,1983,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
13003,13504,TsinghuaX/20220332_1X/_,10/15/2013 01:42,wangsir,10/15/2013 01:40,1983,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13004,9673,TsinghuaX/30240184_1X/_,10/15/2013 01:43,linhuan,10/12/2013 08:04,1989,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13007,2153,TsinghuaX/00690242_1X/_,10/15/2013 01:49,Sunner,10/10/2013 08:52,1977,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13008,13509,TsinghuaX/80512073X/_,10/15/2013 01:52,jiashihong,10/15/2013 01:51,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13009,10599,TsinghuaX/00690242_1X/_,10/15/2013 01:54,lcpiws,10/12/2013 14:20,1991,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13011,13511,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 01:56,lqiang613,10/15/2013 01:55,1991,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13013,7839,TsinghuaX/80512073X/_,10/15/2013 01:59,feige,10/11/2013 21:30,197,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13014,13510,TsinghuaX/20220332_1X/_,10/15/2013 02:00,qicaiyun,10/15/2013 01:55,1985,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13015,13516,TsinghuaX/80000901_1X/_,10/15/2013 02:00,yixinfa,10/15/2013 02:00,1979,p,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13017,11603,TsinghuaX/00690242_1X/_,10/15/2013 02:04,chenzhenkai,10/13/2013 08:18,1989,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13018,13517,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 02:05,gaqyx,10/15/2013 02:05,1968,a,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13019,11603,TsinghuaX/80000901_1X/_,10/15/2013 02:06,chenzhenkai,10/13/2013 08:18,1989,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13020,13519,TsinghuaX/80000901_1X/_,10/15/2013 02:06,lychee930,10/15/2013 02:06,1984,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13021,13518,PekingX/01718330X/_,10/15/2013 02:07,Celine,10/15/2013 02:06,199,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
13022,13517,TsinghuaX/20220332_1X/_,10/15/2013 02:08,gaqyx,10/15/2013 02:05,1968,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13023,13372,TsinghuaX/00690242_1X/_,10/15/2013 02:10,rz,10/14/2013 15:32,199,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13024,11545,TsinghuaX/MOOC101/MOOCs_,10/15/2013 02:13,ALONE,10/13/2013 07:25,1991,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13025,13523,TsinghuaX/80512073X/_,10/15/2013 02:15,jingang99,10/15/2013 02:14,197,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13026,13524,TsinghuaX/80000901_1X/_,10/15/2013 02:17,yunmei,10/15/2013 02:15,1981,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13027,13526,TsinghuaX/80512073X/_,10/15/2013 02:18,zhichi,10/15/2013 02:18,1995,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13028,13497,TsinghuaX/20220332_1X/_,10/15/2013 02:18,ChenJun,10/15/2013 01:30,1984,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13029,13525,TsinghuaX/80512073X/_,10/15/2013 02:19,tuibian,10/15/2013 02:16,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13031,13516,TsinghuaX/00690242_1X/_,10/15/2013 02:22,yixinfa,10/15/2013 02:00,1979,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13032,13528,TsinghuaX/00690242_1X/_,10/15/2013 02:24,hilloding,10/15/2013 02:23,1977,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13033,13517,TsinghuaX/30240184_1X/_,10/15/2013 02:25,gaqyx,10/15/2013 02:05,1968,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13034,13497,TsinghuaX/MOOC101/MOOCs_,10/15/2013 02:25,ChenJun,10/15/2013 01:30,1984,a,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13036,13501,TsinghuaX/00690242_1X/_,10/15/2013 02:25,JingXiaoli,10/15/2013 01:33,1987,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13037,13530,TsinghuaX/00690242_1X/_,10/15/2013 02:25,panhanping,10/15/2013 02:25,1965,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13038,13517,TsinghuaX/00690242_1X/_,10/15/2013 02:26,gaqyx,10/15/2013 02:05,1968,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13039,13531,TsinghuaX/00690242_1X/_,10/15/2013 02:26,Mrhan,10/15/2013 02:26,1987,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13040,13532,TsinghuaX/30240184_1X/_,10/15/2013 02:26,Skyeagle,10/15/2013 02:26,1988,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13042,13537,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 02:28,cindy1220,10/15/2013 02:28,1989,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13043,13538,TsinghuaX/30240184_1X/_,10/15/2013 02:28,liuwei,10/15/2013 02:28,1992,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13044,13534,TsinghuaX/80000901_1X/_,10/15/2013 02:29,Nic,10/15/2013 02:28,1992,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13046,13488,PekingX/01718330X/_,10/15/2013 02:35,killuasmj,10/15/2013 01:23,1989,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
13047,13488,TsinghuaX/80000901_1X/_,10/15/2013 02:36,killuasmj,10/15/2013 01:23,1989,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13048,8715,TsinghuaX/80512073X/_,10/15/2013 02:37,zhangning608,10/12/2013 03:01,199,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13049,13540,TsinghuaX/80512073X/_,10/15/2013 02:38,jlfn,10/15/2013 02:33,1983,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13050,13538,TsinghuaX/20220332_1X/_,10/15/2013 02:38,liuwei,10/15/2013 02:28,1992,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13051,13542,TsinghuaX/30240184_1X/_,10/15/2013 02:41,hitguoliang,10/15/2013 02:36,1992,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13052,13543,TsinghuaX/80512073X/_,10/15/2013 02:42,qianxin,10/15/2013 02:42,1985,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
